"mid","codepost","censoredpost","politics","complaining","similarity"
"mdOZz5py6Q","盲人打灯笼走在路上，人问：你双眼失明打灯笼何用？答曰：怕他人看不清路。这是儒家。盲人答：怕别人撞到我。这是墨家。盲人答不是说晚上出门就得打灯笼吗？这是法家。盲人答：想打就打何必问何用？这是道家。盲人答：你猜。这是释家。盲人答：灯笼上不是写着招牌牛肉饭么。这是吉野家","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"m9h7l3c96N","微博都实名了，新闻主播怎么可以一天一个名字呢？瞧瞧甘肃台的这位阿姨，您到底叫什么名字？图by","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mjx76Jm8ty","坐等iphone5","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mqUd3nhcux","大声说出你的爱吧。不要再一个人的情人节了。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mpb6FyRnRs","我想谈一场光明正大的恋爱！我妈同意，我爸同意，你妈同意，你爸同意~","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mzqkrPrsqa","近日，有知情人士透露称，苹果Siri的中文版将于下月正式推出，而本月将开始中文的测试工作。而自下月正式推出后，Siri的支持语言将进一步扩展至更多的国家及地区语言。新闻链接：","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mU5heyG6Fi","有人说，如果你梦见一个许久未见面的人，那是代表对方正在遗忘你","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mnzc53PHA8","这TM才叫生活！！！","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mVZwc30Twx","【创业箴言】1.借来的火点不亮自己的心灵。2.伟大的事业是一群痴迷于目标的人创造的。3,绝不可以用大公司的心态去思考。4.失败是成功的一种需要。5.认真做只能合格，用心做才能优秀。6.做积极的思考者，不要败给悲观的自己。7.哪怕很小的疏忽都能让巨人轰然倒地。8.学会算大账。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mSFUvzs45k","一富豪到华尔街银行借了5000元贷款，借期为两周，银行贷款须有抵押，他用停在门口的劳斯莱斯做抵押。银行职员将他的劳斯莱斯停在地下车库里，然后借给富豪5000元。两周后富豪来还钱，利息共15元，银行职员发现富豪帐上有几百万，问为啥还要借钱.富豪说：15元两周的停车场，在华尔街是永远找不到的!","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"m87lktcBHE","Facebook已正式递交首次IPO申请，计划融资50亿美元。这家全球最大的社交网站终于开启了自己的上市进程，这也将是美国历史上最大规模的科技公司IPO交易，估值可能会达到750亿-1000亿美元。Facebook开启IPO意义如何？您怎么看？","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","Yes","No",1
"mkb1l65N36","【财富哲思】1、用钱去投资，而不是抱着钱睡大觉；2、财富不是你能赚多少钱，而是你赚的钱能让你过得多好；3、金钱的价值永远是人为赋予的；4、游戏金钱的心态才是赚钱的好心态；5、处处留心皆生意，独辟蹊径、拾遗补阙或填补空白更容易赚钱；6、君子爱财，取之有道，散之有方。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mGCTMhW72e","【创业发家的七种＂武器＂】第一种：向前看两年；第二种：少许诺多兑现；第三种：在不需要钱的时候提前借钱；第四种：分散客户；第五种：不要过早地追求赢利；第六种：专注自己的领域；第七种：保持激情。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"m2X5HVCr9Y","【创业宝典】如果你打算或正在创业，但面临着各种各样问题，寻寻觅觅寻不着靠谱的建议。不妨看看这个创业流程单，一目了然。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mevBfQEmfS","【流浪汉与亿万富翁相同之处】出门都不带钱；2、都不用手机；3、都不上微博；4、都按气候迁移；5、晚上都很少回家；6、对人都很谦卑；7、都有很多闲暇；8、都不做自己不喜欢做的事；9、都没领导；10、都不在乎别人说什么；11、都不开车；12、都不逛商场。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mzHOT9b1Dp","看看大师的手艺，其实我也会~","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mkTSsm2B0q","高羽秋仁手绘上色的过程，超级经典呀，必看！","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mhREzfygGZ","【管理微寓言】老钟对小钟说：“你一年要摆31536000下。”小钟说：“我怎么可能完成？”老钟说：“你只需一秒摆一下，每一秒坚持下来就行。”小钟想着：一秒摆一下,每一秒坚持下来。一年过去了，小钟真摆了31536000下！制定目标不难，难的是如何分解目标，一步步去实现。","太恐怖了！以后再也不敢了！切记切记！快转给亲朋好友看一下...","No","No",1
"mNTAHcFY00","红色政权决不能让阴谋家卖国贼给毁了，向一切反动派开火的时候到了。正义的中国人民和中国人民解放军必须行动起来了！","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mBcne947K3","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mpG3Ug3Omt","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mSa3Ws0yF0","我尽当为百姓造福转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",3
"mR6l8NZNvv","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mpG3UcXgjr","福建人民也相信重庆人民的话。广东人民也相信重庆人民的话。","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mkGW1AgW6j","民不应该害怕政府，政府应该害怕人民”、“艺术家用谎言道出真相，政客用谎言掩盖真相”转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mwu5IEDtNQ","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mSa3aBe5bm","民不应该害怕政府，政府应该害怕人民”、“艺术家用谎言道出真相，政客用谎言掩盖真相”转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mBcnZjPwIl","同意博主说法，毛泽东时代几乎全民持枪，犯罪率很低，也没人敢压榨百姓呵呵，","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mrMFnFTBqQ","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mNTAHGhSrO","看看，用烈士的鲜血换来的人民共和国被洋奴走资派糟蹋成啥样了？！","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mBcnerYSBx","需要思考的是，对于一个已经判重刑的人来说，如此抹黑究竟意欲何为？挖空心思在化妆和涂抹，连街头的小混混的手段都拿出来了转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"m0kAG0hNKu","是的，王在两会上大声疾呼食品安全，薄在海外购地种植非转主粮。仅仅这些，已经和奸贼们成水火难容之势反转英雄被打下台，这是主因之一。汉奸在执行洋主子的阴谋！","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","Yes","No",1
"mZmdTElWke","410后，俺有一拆字大卦，已经印证了18基本认同。自从纽约一出来，我和同事占卜了一下，都是十五年以上。三五年见结果!","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
"mPowYcHwPV","转发微博","太感人了一杯薄酒，一份薄礼！值得一看，朋友们，她一定会拨动你的心弦，只要你是一个善良的人，看后，你一定会受到这些自发的普通老百姓的感染而落泪！转","No","No",1
